text,context0,context1,context2,context3
"hid behind your made up name, just can't take the heat, can you.
I believe that you old and pissed off at white people, that's okay, get it all out.
Still you can't call, just post and no one listens to you.",1,1,0,1
"hid behind your made up name, just can't take the heat, can you.
I believe that you old and pissed off at white people, that's okay, get it all out.
Still you can't call, just post and no one listens to you.",0,0,0,0
"hid behind your made up name, just can't take the heat, can you.
I believe that you old and pissed off at white people, that's okay, get it all out.
Still you can't call, just post and no one listens to you.",1,1,0,0
"hid behind your made up name, just can't take the heat, can you.
I believe that you old and pissed off at white people, that's okay, get it all out.
Still you can't call, just post and no one listens to you.",0,0,0,0
"hid behind your made up name, just can't take the heat, can you.
I believe that you old and pissed off at white people, that's okay, get it all out.
Still you can't call, just post and no one listens to you.",1,1,0,1
"hid behind your made up name, just can't take the heat, can you.
I believe that you old and pissed off at white people, that's okay, get it all out.
Still you can't call, just post and no one listens to you.",1,1,1,1
"hid behind your made up name, just can't take the heat, can you.
I believe that you old and pissed off at white people, that's okay, get it all out.
Still you can't call, just post and no one listens to you.",1,1,1,0
"hid behind your made up name, just can't take the heat, can you.
I believe that you old and pissed off at white people, that's okay, get it all out.
Still you can't call, just post and no one listens to you.",1,1,0,0
"hid behind your made up name, just can't take the heat, can you.
I believe that you old and pissed off at white people, that's okay, get it all out.
Still you can't call, just post and no one listens to you.",1,1,1,0
"hid behind your made up name, just can't take the heat, can you.
I believe that you old and pissed off at white people, that's okay, get it all out.
Still you can't call, just post and no one listens to you.",0,0,0,0
"hid behind your made up name, just can't take the heat, can you.
I believe that you old and pissed off at white people, that's okay, get it all out.
Still you can't call, just post and no one listens to you.",0,0,0,0
"hid behind your made up name, just can't take the heat, can you.
I believe that you old and pissed off at white people, that's okay, get it all out.
Still you can't call, just post and no one listens to you.",0,0,0,0
"hid behind your made up name, just can't take the heat, can you.
I believe that you old and pissed off at white people, that's okay, get it all out.
Still you can't call, just post and no one listens to you.",1,1,0,1
"hid behind your made up name, just can't take the heat, can you.
I believe that you old and pissed off at white people, that's okay, get it all out.
Still you can't call, just post and no one listens to you.",0,0,0,0
"hid behind your made up name, just can't take the heat, can you.
I believe that you old and pissed off at white people, that's okay, get it all out.
Still you can't call, just post and no one listens to you.",1,1,1,1
no one is above the law not even this a.......hole,1,0,0,1
no one is above the law not even this a.......hole,1,0,0,1
no one is above the law not even this a.......hole,1,0,0,1
no one is above the law not even this a.......hole,0,0,0,0
no one is above the law not even this a.......hole,0,0,0,0
no one is above the law not even this a.......hole,0,0,0,0
no one is above the law not even this a.......hole,0,0,0,0
no one is above the law not even this a.......hole,1,0,0,1
no one is above the law not even this a.......hole,1,0,0,1
no one is above the law not even this a.......hole,0,0,0,0
no one is above the law not even this a.......hole,1,0,0,1
no one is above the law not even this a.......hole,1,0,0,1
no one is above the law not even this a.......hole,1,0,0,1
no one is above the law not even this a.......hole,1,0,0,1
no one is above the law not even this a.......hole,1,1,0,0
no one is above the law not even this a.......hole,0,0,0,0
no one is above the law not even this a.......hole,1,0,0,1
no one is above the law not even this a.......hole,1,0,0,1
no one is above the law not even this a.......hole,0,0,0,0
no one is above the law not even this a.......hole,1,1,1,1
You've never been sucker punched before have you?,0,0,0,0
You've never been sucker punched before have you?,0,0,0,0
You've never been sucker punched before have you?,1,1,1,1
You've never been sucker punched before have you?,0,0,0,0
You've never been sucker punched before have you?,1,0,1,0
You've never been sucker punched before have you?,0,0,0,0
You've never been sucker punched before have you?,0,0,0,0
You've never been sucker punched before have you?,1,0,0,1
You've never been sucker punched before have you?,0,0,0,0
You've never been sucker punched before have you?,0,0,0,0
You've never been sucker punched before have you?,0,0,0,0
You've never been sucker punched before have you?,0,0,0,0
You've never been sucker punched before have you?,0,0,0,0
You've never been sucker punched before have you?,1,1,1,1
You've never been sucker punched before have you?,1,0,1,0
You've never been sucker punched before have you?,0,0,0,0
You've never been sucker punched before have you?,0,0,0,0
You've never been sucker punched before have you?,0,0,0,0
You've never been sucker punched before have you?,0,0,0,0
You've never been sucker punched before have you?,1,0,1,0
'These people' are in every society. Killing them will get rid of these particular offenders (and I am all for that) but it will in no was solve the problem.,1,0,1,0
'These people' are in every society. Killing them will get rid of these particular offenders (and I am all for that) but it will in no was solve the problem.,1,1,1,1
'These people' are in every society. Killing them will get rid of these particular offenders (and I am all for that) but it will in no was solve the problem.,1,1,1,1
'These people' are in every society. Killing them will get rid of these particular offenders (and I am all for that) but it will in no was solve the problem.,1,1,0,0
'These people' are in every society. Killing them will get rid of these particular offenders (and I am all for that) but it will in no was solve the problem.,0,0,0,0
'These people' are in every society. Killing them will get rid of these particular offenders (and I am all for that) but it will in no was solve the problem.,0,0,0,0
'These people' are in every society. Killing them will get rid of these particular offenders (and I am all for that) but it will in no was solve the problem.,1,0,1,0
'These people' are in every society. Killing them will get rid of these particular offenders (and I am all for that) but it will in no was solve the problem.,0,0,0,0
'These people' are in every society. Killing them will get rid of these particular offenders (and I am all for that) but it will in no was solve the problem.,1,0,1,0
'These people' are in every society. Killing them will get rid of these particular offenders (and I am all for that) but it will in no was solve the problem.,1,0,1,0
'These people' are in every society. Killing them will get rid of these particular offenders (and I am all for that) but it will in no was solve the problem.,0,0,0,0
'These people' are in every society. Killing them will get rid of these particular offenders (and I am all for that) but it will in no was solve the problem.,1,1,0,0
'These people' are in every society. Killing them will get rid of these particular offenders (and I am all for that) but it will in no was solve the problem.,1,1,0,0
